id	name	Anthozoa	Cnidaria_other	Polychaeta	Clitellata	Annelida_other	Polyplacophora	Bivalvia	Gastropoda	Cephalopoda	Mollusca_other	Brachiopoda	Ostracoda	Maxillopoda	Malacostraca	Insecta	Arthropoda_other	Ophiuroidea	Echinoidea	Holothuroidea	Echinodermata_other	Actinopterygii	Chondrichthyes	Amphibia	Reptilia	Aves	Mammalia	Chordata_other	Animalia_other	Plantae	Categories_total	Categories_matched
3916	Ariomma melanum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
3922	Icichthys lockingtoni	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
3924	Peprilus burti	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	29	11
3925	Psenes cyanophrys	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	5
3927	Psenes pellucidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	29	3
3928	Tetragonurus atlanticus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	29	3
3929	Icosteus aenigmaticus	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	29	4
3931	Pontinus longispinis	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	9
3933	Pontinus rathbuni	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	2
3934	Scorpaena agassizii	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	2
3938	Scorpaena brasiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	29	6
3939	Scorpaena calcarata	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	7
3940	Scorpaena dispar	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
3942	Scorpaena grandicornis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	6
3943	Scorpaena guttata	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	5
3944	Scorpaena inermis	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	6
3946	Scorpaenodes caribbaeus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	4
3949	Sebastes aleutianus	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	13
3950	Sebastes atrovirens	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	11
3951	Sebastes auriculatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	5
3953	Sebastes babcocki	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	3
3954	Sebastes borealis	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	9
3955	Sebastes brevispinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	2
3956	Sebastes carnatus	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	14
3957	Sebastes caurinus	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	29	12
3959	Sebastes chrysomelas	0	1	1	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	15
3960	Sebastes ciliatus	0	1	1	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	12
3962	Sebastes crameri	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	5
3964	Sebastes diploproa	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	8
3965	Sebastes elongatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	3
3966	Sebastes emphaeus	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	9
3971	Sebastes goodei	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	7
3972	Sebastes helvomaculatus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	5
3974	Sebastes jordani	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	5
3978	Sebastes maliger	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	14
3979	Sebastes melanops	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	1	1	29	16
3982	Sebastes miniatus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	3
3983	Sebastes mystinus	0	1	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	13
3987	Sebastes paucispinis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	5
3989	Sebastes pinniger	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	7
3990	Sebastes polyspinis	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	29	9
3991	Sebastes proriger	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	3
3992	Sebastes rastrelliger	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	29	6
3996	Sebastes ruberrimus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	5
3997	Sebastes rubrivinctus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4000	Sebastes saxicola	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4002	Sebastes serranoides	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	29	12
4003	Sebastes serriceps	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	29	7
4007	Sebastes wilsoni	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3
4008	Sebastes zacentrus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	6
4009	Sebastolobus alascanus	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	29	14
4014	Bellator militaris	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	29	11
4018	Peristedion miniatum	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	5
4020	Prionotus alatus	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	9
4023	Prionotus paralatus	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	9
4024	Prionotus roseus	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	9
4025	Prionotus rubio	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	12
4026	Prionotus longispinosus	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	10
4027	Prionotus scitulus	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	15
4028	Prionotus stearnsi	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	9
4030	Prionotus tribulus	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	29	11
4031	Erilepis zonifer	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4032	Hexagrammos decagrammus	0	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	29	16
4033	Hexagrammos lagocephalus	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	18
4035	Hexagrammos stelleri	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	8
4036	Oxylebius pictus	0	1	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	10
4037	Pleurogrammus monopterygius	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	1	1	1	29	20
4038	Zaniolepis frenata	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	29	4
4039	Zaniolepis latipinnis	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	13
4042	Artediellus scaber	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	3
4043	Artediellus uncinatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	1
4046	Artedius fenestralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	29	3
4048	Artedius lateralis	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	29	8
4053	Blepsias bilobus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	5
4054	Blepsias cirrhosus	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	4
4055	Chitonotus pugetensis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4057	Clinocottus analis	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	11
4059	Clinocottus globiceps	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	3
4061	Cottus aleuticus	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	8
4062	Cottus asper	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	7
4065	Cottus bairdii	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	29	10
4067	Cottus carolinae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4068	Cottus cognatus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	8
4069	Cottus confusus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	29	5
4085	Dasycottus setiger	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	13
4086	Enophrys bison	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	1	29	11
4087	Enophrys diceraus	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	12
4090	Psychrolutes sigalutes	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	29	5
4091	Gymnocanthus galeatus	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	11
4092	Gymnocanthus tricuspis	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	29	14
4093	Hemilepidotus hemilepidotus	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	29	13
4094	Hemilepidotus jordani	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	29	19
4095	Hemilepidotus spinosus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	4
4097	Hemitripterus americanus	0	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	14
4098	Hemitripterus bolini	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	29	9
4099	Icelinus borealis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3
4102	Icelinus filamentosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4105	Icelinus quadriseriatus	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	8
4106	Icelinus tenuis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4107	Icelus bicornis	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	6
4108	Icelus spatula	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	9
4109	Icelus spiniger	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	7
4110	Jordania zonope	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	9
4111	Leiocottus hirundo	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	29	6
4112	Leptocottus armatus	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	16
4113	Malacocottus kincaidi	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	11
4115	Hemilepidotus papilio	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	29	4
4116	Microcottus sellaris	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	11
4117	Myoxocephalus aenaeus	0	0	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1	0	29	15
4118	Myoxocephalus jaok	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	12
4120	Myoxocephalus octodecemspinosus	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	17
4121	Myoxocephalus polyacanthocephalus	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	13
4122	Myoxocephalus quadricornis	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	8
4124	Myoxocephalus thompsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	3
4125	Nautichthys oculofasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	29	3
4128	Oligocottus maculosus	0	0	1	0	1	1	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	12
4130	Oligocottus rubellio	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	29	6
4131	Oligocottus snyderi	0	0	1	0	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	29	11
4132	Orthonopias triacis	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	29	5
4135	Psychrolutes paradoxus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3
4139	Rhamphocottus richardsonii	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	6
4140	Scorpaenichthys marmoratus	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	11
4143	Synchirus gilli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4144	Triglops forficatus	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	7
4146	Triglops murrayi	0	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	10
4148	Triglops pingelii	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	11
4149	Triglops scepticus	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	8
4153	Podothecus accipenserinus	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	12
4154	Leptagonus decagonus	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	7
4158	Aspidophoroides olrikii	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	6
4161	Bathyagonus nigripinnis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4163	Bothragonus swanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4164	Hypsagonus quadricornis	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	11
4165	Occella dodecaedron	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4168	Odontopyxis trispinosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	29	3
4169	Pallasina barbata	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	5
4170	Sarritor frenatus	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	9
4171	Sarritor leptorhynchus	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	5
4173	Xeneretmus latifrons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4177	Aptocyclus ventricosus	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	1	0	29	9
4179	Careproctus melanurus	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	4
4183	Eumicrotremus derjugini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	29	3
4184	Eumicrotremus orbis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4186	Liparis atlanticus	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	4
4187	Liparis callyodon	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	4
4190	Liparis gibbus	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	10
4195	Liparis inquilinus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4198	Liparis pulchellus	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	29	6
4199	Liparis rutteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4200	Liparis tunicatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	29	3
4206	Ancylopsetta ommata	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	9
4207	Bothus ocellatus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	6
4208	Bothus robinsi	0	0	1	0	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	15
4209	Citharichthys arctifrons	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	29	13
4210	Citharichthys arenaceus	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	29	5
4214	Citharichthys macrops	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
4215	Citharichthys sordidus	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	11
4216	Citharichthys spilopterus	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	29	12
4217	Citharichthys stigmaeus	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	8
4218	Citharichthys xanthostigma	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	29	4
4219	Cyclopsetta fimbriata	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	2
4220	Engyophrys senta	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2
4221	Etropus crossotus	1	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	29	17
4223	Etropus rimosus	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	11
4227	Monolene sessilicauda	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	8
4228	Paralichthys californicus	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	29	8
4229	Hippoglossina oblonga	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	13
4230	Paralichthys squamilentus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	29	3
4231	Syacium gunteri	0	0	1	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	29	12
4232	Syacium micrurum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	29	3
4233	Syacium papillosum	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	29	15
4234	Trichopsetta ventralis	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	1	29	9
4235	Xystreurys liolepis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1
4237	Eopsetta jordani	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	29	7
4238	Glyptocephalus zachirus	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	29	12
4239	Hippoglossoides platessoides	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	0	29	21
4240	Hippoglossoides robustus	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	1	29	14
4241	Hypsopsetta guttulata	0	0	1	0	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	29	15
4242	Isopsetta isolepis	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	29	12
4243	Limanda proboscidea	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	29	10
4244	Liopsetta glacialis	0	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	29	13
